iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f,Remoteness,,
GRL,PHL,11135.77157,0,0,2557799936,1.12E+11,1148.284058,11235.44311,323341.5,1.60E+07,9.91E-08,,
GRL,PNG,13341.27646,0,0,943552000,1.38E+11,7494.143066,13754.26484,209965.0469,1.57E+07,9.70E-08,,
GRL,POL,4083.071691,0,0,129558096,41976849987,506.5249939,4197.684999,171174.5469,1.57E+07,9.73E-08,,
GRL,PRK,8244.952565,0,0,21891500032,85382410932,22553.97852,8538.241093,149568.5469,1.56E+07,9.66E-08,,
GRL,PRT,3999.453894,0,0,8.84E+11,39583154543,58316.95313,3958.315454,173693.75,1.63E+07,1.01E-07,,
GRL,PRY,10217.90861,0,0,1188560128,99587302027,6420.396973,9958.730203,167829.3281,1.66E+07,1.03E-07,,
GRL,PYF,12185.01353,0,0,2.47E+11,1.21E+11,147915.3125,12135.24393,154362.4688,1.62E+07,1.00E-07,,
GRL,QAT,7978.760078,0,0,180746384,81059734363,2365.290039,8105.973436,759610,1.59E+07,9.84E-08,,
GRL,REU,12871.8765,0,0,29428772864,1.29E+11,29887.7168,12917.76273,60117204,1.61E+07,9.96E-08,,
GRL,ROM,4907.846752,0,0,18751832064,51073192096,5062.160156,5107.31921,117404080,1.55E+07,9.61E-08,,
GRL,RUS,4931.395258,0,0,40360693760,46353816201,3781.300049,4635.38162,122602584,1.72E+07,1.06E-07,,
GRL,RWA,9806.467373,0,0,212430432,98092674489,108.0009995,9809.267449,835833.375,1.62E+07,1.00E-07,,
GRL,SAU,7787.666637,0,0,2681549312,79527746357,4786.641113,7952.774636,669103.625,1.58E+07,9.79E-08,,
GRL,SDN,8207.568081,0,0,1.32E+11,81700407911,202853.8438,8170.040791,740645.1875,1.62E+07,1.00E-07,,
GRL,SEN,6285.18455,0,0,18541582336,60961071615,1686.255981,6096.107161,886251.8125,1.67E+07,1.03E-07,,
GRL,SGP,12234.01853,0,0,5805714432,1.25E+11,890.7329712,12466.34329,999470.375,1.59E+07,9.81E-08,,
GRL,SHN,9860.496098,0,0,4177531392,97286275361,16349.80859,9728.627536,871945.5,1.64E+07,1.01E-07,,
GRL,SLB,13262.68037,0,0,129591992,1.34E+11,96.52600098,13440.90615,828613.1875,1.60E+07,9.87E-08,,
GRL,SLE,7068.509588,0,0,7135478272,68904398248,26149.12305,6890.439825,1018638.375,1.66E+07,1.03E-07,,
GRL,SLV,6519.570832,0,0,,63046431891,16.52700043,6304.643189,1014446.875,1.67E+07,1.03E-07,,
GRL,SOM,9895.591643,0,0,2010560512,1.01E+11,201.4179993,10146.37013,1070434.625,1.58E+07,9.75E-08,,
GRL,SPM,2212.814983,0,0,3004514304,19534579473,22395.24609,1953.457947,1318326,1.83E+07,1.13E-07,,
GRL,STP,8595.279327,0,0,856359680,85066706414,2476.187988,8506.670641,1376287.75,1.63E+07,1.01E-07,,
GRL,SUR,6779.12583,0,0,3984336640,64893939776,2432.851074,6489.393978,1650134.75,1.69E+07,1.04E-07,,
GRL,SVK,4342.199154,0,0,1.05E+11,43551104231,38663.48047,4355.110423,1708651.625,1.61E+07,9.97E-08,,
GRL,SVN,4375.397405,0,0,32929226752,44099835792,25199.74414,4409.983579,1085721.25,1.60E+07,9.92E-08,,
GRL,SWE,3368.654886,0,0,3735527168,35236072202,418.8099976,3523.60722,971519.3125,1.55E+07,9.56E-08,,
GRL,SWZ,12353.83525,0,0,,1.23E+11,607.6619873,12301.13899,969465,1.62E+07,1.00E-07,,
GRL,SYC,11207.03251,0,0,8505086464,1.13E+11,2224.922119,11295.39843,1307130,1.60E+07,9.92E-08,,
GRL,SYR,6403.556846,0,0,1000406464,66022213227,800.3140259,6602.221323,1975000.25,1.57E+07,9.70E-08,,
GRL,TCA,5213.517573,0,0,2288147712,49621978931,5101.632813,4962.197893,1797705,1.70E+07,1.05E-07,,
GRL,TCD,7862.205419,0,0,16429810688,76841892514,75456.29688,7684.189251,4363700.5,1.65E+07,1.02E-07,,
GRL,TGO,7671.072145,0,0,,76804982732,22200.83594,7680.498273,1700000,1.62E+07,9.99E-08,,
GRL,THA,10806.90357,0,0,45693980672,1.10E+11,2733.77002,11034.07205,2600000,1.58E+07,9.79E-08,,
GRL,TJK,7268.602252,0,0,,74706515062,1966,7470.651506,2040704.75,1.57E+07,9.73E-08,,
GRL,TKM,6923.564619,0,0,2684840960,71386496948,7913,7138.649695,1842738.125,1.57E+07,9.70E-08,,
GRL,TON,13617.59649,0,0,989967808,1.37E+11,3652.731934,13706.86866,1947518,1.61E+07,9.93E-08,,
GRL,TTO,6279.655016,0,0,5131022336,59989959198,8026.256836,5998.99592,1711801.25,1.69E+07,1.05E-07,,
GRL,TUN,5131.412906,0,0,124664032,50366924163,1260.42395,5036.692416,1902155.25,1.65E+07,1.02E-07,,
GRL,TUR,5744.560651,0,0,3.03E+11,58342757436,99632.29688,5834.275744,3083283,1.59E+07,9.85E-08,,
GRL,TWN,9920.028313,0,0,374393280,1.01E+11,74.20600128,10078.76586,1605727,1.59E+07,9.84E-08,,
GRL,TZA,10528.92608,0,0,80873988096,1.07E+11,5153.498047,10737.31654,2083861.125,1.59E+07,9.81E-08,,
GRL,UGA,9644.632927,0,0,1.64E+11,97013565331,147670.6875,9701.356533,3240062.75,1.61E+07,9.94E-08,,
GRL,UKR,4935.553099,0,0,,47802483820,132.2839966,4780.248382,3383091,1.67E+07,1.03E-07,,
GRL,URY,11200.68704,0,0,4776623104,1.10E+11,4621.329102,11021.66536,11296667,1.64E+07,1.02E-07,,
GRL,USA,4273.145445,0,0,,40452691308,845.1060181,4045.269131,11831852,1.71E+07,1.06E-07,,
GRL,USSR,,0,0,7250960384,46353816201,5736.075195,4635.38162,12367038,0.00E+00,0,,
GRL,UZB,7042.641222,0,0,3865662208,72062999142,12226.74219,7206.299914,12902224,1.58E+07,9.77E-08,,
GRL,VCT,5977.499963,0,0,11710365696,57202547513,11136.81445,5720.254751,13437409,1.69E+07,1.04E-07,,
GRL,VEN,6410.76336,0,0,397032160,60857481032,153.0659943,6085.748103,13972595,1.70E+07,1.05E-07,,
GRL,VNM,10873.89146,0,0,225600640,1.03E+11,107.9229965,10344.84257,536697504,1.70E+07,1.05E-07,,
GRL,VUT,13857.12882,0,0,1005586240,1.40E+11,87.27600098,14044.26917,2602383,1.60E+07,9.87E-08,,
GRL,WDEU,,0,0,507384416,37856590020,1159.000977,3785.659002,27654.66797,0.00E+00,0,,
GRL,WSM,12772.15289,0,0,3819319552,1.28E+11,16829.93555,12816.73708,27519.33398,1.61E+07,9.97E-08,,
GRL,YEM,8772.425208,0,0,2166747648,87588058482,8497.582031,8758.805848,27384,1.62E+07,1.00E-07,,
GRL,YUG,4822.583648,0,0,6989571072,48037976223,2911.383057,4803.797622,35271,1.62E+07,1.00E-07,,
GRL,ZAF,12418.7331,0,0,2446180096,1.21E+11,316.8729858,12137.69486,10382445,1.65E+07,1.02E-07,,
GRL,ZMB,10982.25828,0,0,,1.11E+11,55.89899826,11073.43399,454567.6563,1.60E+07,9.92E-08,,
GRL,ZWE,11517.59704,0,0,315142144,1.14E+11,419.8840027,11446.39823,620244.8125,1.63E+07,1.01E-07,,
GTM,ABW,2252.725525,0,0,2300339712,22271168030,377.5159912,2227.116803,387888.0938,1.64E+07,1.01E-07,,
GTM,AFG,14094.44832,0,0,1.35E+12,1.41E+11,82047.19531,14144.18335,122210.4219,1.61E+07,9.96E-08,,
GTM,AGO,11836.51643,0,0,18011406336,1.17E+11,5390.516113,11725.1903,152167.2188,1.63E+07,1.01E-07,,
GTM,ALB,10583.16265,0,0,9050700800,1.06E+11,24051,10557.00601,123080.4219,1.62E+07,1.00E-07,,
GTM,ANT,2459.002511,0,0,5.49E+12,23524451860,275854,2352.445186,393299.5,1.69E+07,1.05E-07,,
GTM,ARE,14273.17174,0,0,,1.42E+11,37.74200058,14236.63957,97357.375,1.62E+07,1.00E-07,,
GTM,ARG,6217.215561,1,0,205792176,64419318760,101.302002,6441.931876,250147.6875,1.56E+07,9.65E-08,,
GTM,ARM,12370.98226,0,0,220380944,1.24E+11,44.39099884,12358.03846,343796.375,1.62E+07,1.00E-07,,
GTM,ATG,3091.933364,0,0,,30780148983,144.4720001,3078.014898,351151.6563,1.62E+07,1.00E-07,,
GTM,AUS,14020.07388,0,0,29096919040,1.35E+11,30336.88086,13498.70519,14157849,1.68E+07,1.04E-07,,
GTM,AUSVIC,,0,0,3976069888,1.40E+11,22336.8125,14009.80837,60149752,0.00E+00,0,,
GTM,AUT,9949.732146,0,0,4517188608,1.00E+11,17969.00586,10003.94858,151191808,1.61E+07,9.95E-08,,
GTM,AUTHUN,,0,0,3733912832,1.00E+11,618.0540161,10004.03744,132.7718048,0.00E+00,0,,
GTM,AZE,12616.32012,0,0,,1.27E+11,17.11400032,12660.4609,26247994,1.61E+07,9.97E-08,,
GTM,BDI,13370.36085,0,0,731806912,1.33E+11,63.88800049,13316.21096,38318356,1.62E+07,1.00E-07,,
GTM,BEL,9101.342704,0,0,1884187904,90893260533,11641.50879,9089.326053,34346820,1.62E+07,1.00E-07,,
GTM,BEN,10116.99816,0,0,284508000,1.01E+11,390.4890137,10147.51791,25729276,1.61E+07,9.97E-08,,
GTM,BFA,9517.563522,0,0,797124224,95580843516,6012.308105,9558.084352,69166240,1.61E+07,9.96E-08,,
GTM,BGD,15772.13372,0,0,13365792768,1.58E+11,15071.2998,15753.7105,10130198,1.62E+07,1.00E-07,,
GTM,BGR,10881.00805,0,0,433262272,1.08E+11,737.315979,10751.40955,15008333,1.64E+07,1.01E-07,,
GTM,BHR,13848.14528,0,0,1079360512,1.38E+11,6511.919922,13826.18092,19581664,1.62E+07,1.00E-07,,
GTM,BHS,1821.661792,0,0,37552996352,18026339246,132013.6875,1802.633925,25297652,1.63E+07,1.01E-07,,
GTM,BIH,10303.92523,0,0,1.07E+11,1.03E+11,5304.219238,10333.73021,38503896,1.61E+07,9.97E-08,,
GTM,BLR,10472.97912,0,0,223830080,1.04E+11,496.3299866,10414.44252,46180512,1.63E+07,1.01E-07,,
GTM,BLZ,397.8509193,1,1,,4078384019,26.79500008,407.8384019,41140908,1.58E+07,9.76E-08,,
GTM,BMU,3284.918699,0,0,,32651287618,27.21100044,3265.128762,44139252,1.63E+07,1.01E-07,,
GTM,BOL,4496.197816,1,0,,42438509654,152.2749939,4243.850965,70737584,1.71E+07,1.06E-07,,
GTM,BRA,6234.895126,0,0,40077369344,63858110015,10294.37305,6385.811002,55812468,1.58E+07,9.76E-08,,
GTM,BRB,3359.490744,0,0,952172736,33399923070,1028.69397,3339.992307,53853544,1.63E+07,1.01E-07,,
GTM,BRN,16495.23687,0,0,51221671936,1.65E+11,65922.625,16466.72564,46896976,1.62E+07,1.00E-07,,
GTM,BWA,13363.19746,0,0,1201213440,1.33E+11,7047.195801,13320.82301,54181156,1.62E+07,1.00E-07,,
GTM,CAF,11920.94727,0,0,12783909888,1.19E+11,8296.375,11927.38081,51928864,1.62E+07,9.99E-08,,
GTM,CAN,3893.262335,0,0,667641472,36977943083,45.12599945,3697.794308,46972332,1.70E+07,1.05E-07,,
GTM,CHE,9449.163815,0,0,2136137984,94837389849,10034.41211,9483.738985,48908892,1.61E+07,9.96E-08,,
GTM,CHL,5734.596492,1,0,2.36E+12,57449593123,126400,5744.959312,42247888,1.61E+07,9.98E-08,,
GTM,CHN,13693.47978,0,0,25346119680,1.39E+11,22507.34375,13879.0269,33177048,1.60E+07,9.87E-08,,
GTM,CIV,9419.488018,0,0,1634626304,94834824106,3128.530029,9483.482411,26477542,1.61E+07,9.93E-08,,
GTM,CMR,11143.76739,0,0,87209197568,1.12E+11,10720.50879,11190.47901,28849530,1.61E+07,9.96E-08,,
GTM,COD,12384.25385,0,0,993872448,1.18E+11,4769,11833.38826,28528946,1.69E+07,1.05E-07,,
GTM,COG,11725.0257,0,0,416030176,1.18E+11,230.2890015,11826.80009,28784702,1.60E+07,9.91E-08,,
GTM,COL,2005.588256,1,0,3141222656,21169467092,5985.674805,2116.946709,45656172,1.53E+07,9.47E-08,,
GTM,COM,15090.85744,0,0,326123168,1.50E+11,271,15009.39076,57039188,1.63E+07,1.01E-07,,
GTM,CPV,7125.428436,0,0,1573377024,71763665079,4395.292969,7176.366508,32916324,1.61E+07,9.93E-08,,
GTM,CRI,881.0387306,1,0,65636916,8728749556,51.92200089,872.8749556,29513952,1.63E+07,1.01E-07,,
GTM,CUB,1441.443871,1,0,2.59E+11,12772044675,1016402.938,1277.204467,27068994,1.83E+07,1.13E-07,,
GTM,CUW,,0,0,25243600896,23524451860,28292.29883,2352.445186,29213220,0.00E+00,0,,
GTM,CYM,1116.625387,0,0,3232586496,11036385895,290.0539856,1103.63859,28952976,1.64E+07,1.01E-07,,
GTM,CYP,11945.0971,0,0,13165400064,1.19E+11,9333.299805,11921.42597,25079800,1.62E+07,1.00E-07,,
GTM,CZE,9890.644523,0,0,2517748736,97953309929,1160.421021,9795.330993,1305500,1.63E+07,1.01E-07,,
GTM,CZSK,,0,0,570613696,97953309929,469.1080017,9795.330993,1280000,0.00E+00,0,,
GTM,DEU,9458.775917,0,0,51752329216,96342398952,3927.212891,9634.239895,1254500,1.59E+07,9.82E-08,,
GTM,DJI,14163.35122,0,0,1.61E+11,1.41E+11,8850.973633,14140.88574,14454880,1.62E+07,1.00E-07,,
GTM,DMA,3149.720115,0,0,2257519616,31297896738,14790.24512,3129.789674,156948128,1.63E+07,1.01E-07,,
GTM,DNK,9405.236047,0,0,1057045376,94675303077,10563.55371,9467.530308,203700,1.61E+07,9.93E-08,,
GTM,DOM,2239.722092,1,0,2.41E+11,22342406253,18711,2234.240625,204500,1.62E+07,1.00E-07,,
GTM,DZA,9415.937415,0,0,1.69E+11,93675304466,21769,9367.530447,411600,1.63E+07,1.01E-07,,
GTM,ECU,2191.344706,1,0,,21149386137,10.0539999,2114.938614,612300,1.68E+07,1.04E-07,,
GTM,EDEU,,0,0,6787200000,96342398952,3549.331055,9634.239895,296785.8438,0.00E+00,0,,
GTM,EGY,12054.49836,0,0,130060112,1.20E+11,520.1799927,12048.10315,436071.625,1.62E+07,1.00E-07,,
GTM,ERI,13618.67421,0,0,6793218048,1.35E+11,26777.05859,13539.99082,333928.7188,1.63E+07,1.01E-07,,
GTM,ESP,8793.053622,1,0,8514977792,86962807373,3767.368896,8696.280737,954643.25,1.64E+07,1.01E-07,,
GTM,EST,10032.12258,0,0,5113387008,99616581997,274.0469971,9961.6582,1348214.875,1.63E+07,1.01E-07,,
GTM,ETH,13858.12282,0,0,9494942720,1.38E+11,18425,13835.82393,1920715.125,1.62E+07,1.00E-07,,
GTM,FIN,9881.620426,0,0,4720832000,99319845722,62707.54688,9931.984572,2514443.25,1.61E+07,9.95E-08,,
GTM,FJI,10622.55681,0,0,158383792,1.06E+11,178.0740051,10613.70037,3185836,1.62E+07,1.00E-07,,
GTM,FLK,8048.072546,0,0,8510295040,80200286076,29564.61328,8020.028608,3409586.25,1.62E+07,1.00E-07,,
GTM,FRA,9111.400289,0,0,678963968,89970861074,2355.587891,8997.086107,3265002.75,1.64E+07,1.01E-07,,
GTM,FRO,8260.614018,0,0,12323594240,82519596961,424.7000122,8251.959696,49769456,1.62E+07,1.00E-07,,
GTM,GAB,11168.60063,0,0,8834533376,1.11E+11,8256.786133,11070.46573,840499776,1.63E+07,1.01E-07,,
GTM,GBR,8684.766948,0,0,450166592,87689998946,3337.227051,8768.999895,873578048,1.60E+07,9.90E-08,,
GTM,GBRIND,,0,0,958477568,1.50E+11,4624.826172,15031.97128,1214286.25,0.00E+00,0,,
GTM,GBRSOM,,0,0,7.65E+11,1.44E+11,56906.74219,14379.83809,2428572.5,0.00E+00,0,,
GTM,GEO,12193.47734,0,0,1735547392,1.23E+11,267.9490051,12256.26086,44000000,1.61E+07,9.95E-08,,
GTM,GHA,9837.432579,0,0,59442696192,1.18E+11,39234.05859,11825.53145,5078498.5,1.35E+07,8.32E-08,,
GTM,GIB,8648.712947,1,0,405996736,86312711726,3878.475098,8631.271173,5179482.5,1.62E+07,1.00E-07,,
GTM,GIN,8458.267393,0,0,1771969152,83404051153,31.5170002,8340.405115,5582236,1.64E+07,1.01E-07,,
GTM,GLP,3126.406581,0,0,1497301632,30904569629,32.35699844,3090.456963,5985638.5,1.64E+07,1.01E-07,,
GTM,GMB,7986.942413,0,0,54389325824,79406267029,3712.696045,7940.626703,5535648,1.63E+07,1.01E-07,,
GTM,GNB,8113.347627,0,0,69945769984,80835777728,5971,8083.577773,5313855.5,1.62E+07,1.00E-07,,
GTM,GNQ,11026.61011,1,0,1763382656,1.09E+11,10444.82227,10900.36556,7583576.5,1.64E+07,1.01E-07,,
GTM,GRC,11000.56554,0,0,1.02E+11,1.10E+11,6543.700195,11019.26511,44270.00781,1.61E+07,9.98E-08,,
GTM,GRD,3149.688915,0,0,15328633856,31254557287,3292.134033,3125.455729,20399.83203,1.63E+07,1.01E-07,,
GTM,GRL,6467.889007,0,0,6165022720,62542577146,908.039978,6254.257715,49969.46875,1.67E+07,1.03E-07,,
GTM,GUF,4281.698037,0,0,132627656,43150862527,108.2360001,4315.086253,55267.30078,1.60E+07,9.92E-08,,
GTM,GUY,3675.16056,0,0,830327808,36371250404,2551.428955,3637.12504,57533.4375,1.63E+07,1.01E-07,,
GTM,HKG,15105.17551,0,0,5264318976,1.51E+11,2556.780029,15109.1966,32178.91211,1.62E+07,1.00E-07,,
GTM,HND,350.7134077,1,1,2485762048,3620126378,3775.897949,362.0126378,41486.67969,1.57E+07,9.69E-08,,
GTM,HRV,10133.51002,0,0,494785536,1.01E+11,1821.631958,10076.53708,304690688,1.63E+07,1.01E-07,,
GTM,HTI,1997.701067,0,0,1143477504,19871250065,3112.958008,1987.125007,274045568,1.63E+07,1.01E-07,,
GTM,HUN,10253.93874,0,0,217135120,1.02E+11,2558.084961,10219.07237,360956672,1.62E+07,1.00E-07,,
GTM,IDN,17644.61109,0,0,2.27E+11,1.79E+11,46286.50391,17901.21552,497652000,1.59E+07,9.86E-08,,
GTM,IND,15711.86598,0,0,1.31E+11,1.59E+11,7976.789063,15859.58564,655012736,1.60E+07,9.91E-08,,
GTM,IRL,8303.435282,0,0,3891904000,83316569835,14187.70996,8331.656983,656678464,1.61E+07,9.97E-08,,
GTM,IRN,13242.9443,0,0,,1.31E+11,18511.48047,13137.06968,685718272,1.63E+07,1.01E-07,,
GTM,IRQ,12890.54263,0,0,2181918208,1.29E+11,4487.299805,12855.06031,665855808,1.62E+07,1.00E-07,,
GTM,ISL,7549.78202,0,0,19325155328,75169694714,116860.6875,7516.969471,550466240,1.62E+07,1.00E-07,,
GTM,ISR,12249.03711,0,0,162719424,1.22E+11,172.9790039,12218.60328,513251520,1.62E+07,1.00E-07,,
GTM,ITA,9916.834349,0,0,47927685120,99690548335,14788.60938,9969.054834,1391.434814,1.61E+07,9.95E-08,,
GTM,JAM,1507.44156,0,0,42836819968,1.14E+11,46509.58594,11384.36874,7090000,2.14E+06,1.32E-08,,
GTM,JOR,12333.3938,0,0,,1.23E+11,22444.98633,12316.34,6567000,1.62E+07,1.00E-07,,
GTM,JPN,12477.6745,0,0,1053548800,1.23E+11,7760.157227,12324.78651,8010000,1.64E+07,1.01E-07,,
GTM,KAZ,12795.57599,0,0,3753199104,1.35E+11,45647.94922,13451.70988,8396000,1.54E+07,9.51E-08,,
GTM,KEN,14105.75936,0,0,2707194880,1.40E+11,1173.114014,14048.44742,7312000,1.62E+07,1.00E-07,,
GTM,KGZ,13515.88921,0,0,1907363200,1.34E+11,205.279007,13445.25745,7865000,1.63E+07,1.01E-07,,
GTM,KHM,16629.75446,0,0,1.63E+11,1.66E+11,61344.875,16644.32753,1368441,1.62E+07,9.99E-08,,
GTM,KNA,3422.826152,0,0,3037442560,29847169204,9386.922852,2984.71692,6071431,1.85E+07,1.15E-07,,
GTM,KOR,13052.06371,0,0,,1.30E+11,31.23999977,13014.65467,1785715.125,1.62E+07,1.00E-07,,
GTM,KWT,13430.99125,0,0,584102144,1.34E+11,3577.028076,13402.23226,2142858,1.62E+07,1.00E-07,,
GTM,LAO,16070.86527,0,0,5814614016,1.61E+11,15108.62988,16116.66646,6971431.5,1.61E+07,9.97E-08,,
GTM,LBN,12187.56969,0,0,9.12E+11,1.22E+11,60186.28906,12162.74071,8782147,1.62E+07,1.00E-07,,
GTM,LBR,8804.359215,0,0,2942580992,87302007094,17317.37695,8730.200709,142857.2031,1.63E+07,1.01E-07,,
GTM,LBY,10650.74629,0,0,88021123072,1.04E+11,20302.19336,10362.33028,425000.1875,1.66E+07,1.03E-07,,
GTM,LCA,3202.143007,0,0,15540376576,31824605955,11041.89258,3182.460596,1160714.75,1.63E+07,1.01E-07,,
GTM,LKA,17365.60743,0,0,1177143680,1.74E+11,2953.010986,17394.63932,1114286.25,1.61E+07,9.98E-08,,
GTM,LSO,13537.62959,0,0,113933736,1.35E+11,96.93699646,13490.29429,653571.6875,1.62E+07,1.00E-07,,
GTM,LTU,10155.42804,0,0,2.61E+11,1.02E+11,15707.20898,10248.19868,2396429.75,1.60E+07,9.91E-08,,
GTM,LUX,9254.696488,0,0,2310549248,92453696968,1809.920044,9245.369697,10057147,1.62E+07,1.00E-07,,
GTM,LVA,10088.23403,0,0,33950998528,1.01E+11,3815,10062.13859,9160718,1.62E+07,1.00E-07,,
GTM,MAC,15158.86621,0,0,68640120832,1.52E+11,61250.97266,15155.45553,12853577,1.62E+07,1.00E-07,,
GTM,MAR,8564.809332,0,0,3649327616,84742949512,1262.543945,8474.294951,15994089,1.63E+07,1.01E-07,,
GTM,MDA,10903.19599,0,0,5.22E+11,1.09E+11,170516.4844,10902.22781,25391688,1.62E+07,1.00E-07,,
GTM,MDG,15558.02249,0,0,93088661504,1.55E+11,4431.463867,15533.91216,32514876,1.62E+07,1.00E-07,,
GTM,MDV,17331.6701,0,0,83191668736,1.73E+11,41899.68359,17284.2302,35774576,1.62E+07,1.00E-07,,
GTM,MEX,1427.233281,1,1,9191417856,10593368138,10069,1059.336814,37473364,2.18E+07,1.35E-07,,
GTM,MKD,10681.1538,0,0,15664360448,1.06E+11,1766.246948,10647.07173,44970348,1.62E+07,1.00E-07,,
GTM,MLI,8967.033296,0,0,32658673664,88679954435,3781.101074,8867.995443,71420392,1.64E+07,1.01E-07,,
GTM,MLT,10376.72661,0,0,11040435200,1.04E+11,7567.745117,10361.81568,142477872,1.62E+07,1.00E-07,,
GTM,MMR,16304.9769,0,0,1.57E+11,1.64E+11,10203.00781,16445.83729,174183104,1.60E+07,9.91E-08,,
GTM,MNG,12881.85048,0,0,55152402432,1.28E+11,23565.73438,12849.51255,143476768,1.62E+07,1.00E-07,,
GTM,MOZ,14254.02178,0,0,2456235264,1.45E+11,2776.568115,14474.16092,215188800,1.59E+07,9.85E-08,,
GTM,MRT,8047.663345,0,0,1253983872,79130815951,10432.65723,7913.081595,465797312,1.64E+07,1.02E-07,,
GTM,MTQ,3192.354872,0,0,40515008,31682372435,81.55599976,3168.237243,535431488,1.63E+07,1.01E-07,,
GTM,MUS,16606.71602,0,0,3391746048,1.66E+11,1386.156006,16573.61045,3250240,1.62E+07,1.00E-07,,
GTM,MWI,14133.47578,0,0,10414261248,1.40E+11,3113.959961,14030.80729,3203480,1.63E+07,1.01E-07,,
GTM,MYS,17398.24072,0,0,1890420736,1.76E+11,60.94300079,17626.28695,3156720,1.60E+07,9.87E-08,,
GTM,NAM,12423.02187,0,0,3.82E+11,1.24E+11,30247.90039,12403.05335,3109960,1.62E+07,1.00E-07,,
GTM,NCL,11940.33599,0,0,74863149056,1.19E+11,10160.19629,11929.83152,445960.8125,1.62E+07,1.00E-07,,
GTM,NER,10218.55338,0,0,2932323328,99078684823,22866.49609,9907.868482,35578588,1.67E+07,1.03E-07,,
GTM,NGA,10466.71894,0,0,1.81E+11,1.02E+11,36241.57813,10246.91842,47717880,1.65E+07,1.02E-07,,
GTM,NIC,555.1916274,1,0,2279532800,5390531116,228.3800049,539.0531116,22186108,1.67E+07,1.03E-07,,
GTM,NLD,9123.831128,0,0,834815808,90879850047,74.85299683,9087.985005,10047024,1.62E+07,1.00E-07,,
GTM,NOR,9151.132142,0,0,43576623104,92183355979,22358.12891,9218.335598,12660720,1.61E+07,9.93E-08,,
GTM,NPL,15300.49554,0,0,2892594176,1.53E+11,1678.110962,15288.5088,12500005,1.62E+07,1.00E-07,,
GTM,NRU,11368.07256,0,0,,1.14E+11,6904.230957,11372.19361,23035724,1.62E+07,1.00E-07,,
GTM,NZL,11457.8722,0,0,310527296,1.15E+11,698.2559814,11459.25819,30821442,1.62E+07,1.00E-07,,
GTM,OMN,14582.90779,0,0,16896142336,1.46E+11,12163.88672,14599.91633,3182980.5,1.62E+07,9.99E-08,,
GTM,PAK,14746.5336,0,0,57632313344,1.50E+11,205753.5,14995.95679,1426912.5,1.59E+07,9.83E-08,,
GTM,PAN,1320.564727,1,0,1.78E+11,13516299267,7110.000977,1351.629927,1466075,1.58E+07,9.77E-08,,
GTM,PER,3282.755929,1,0,2156281600,33166004583,1984.241943,3316.600458,1505237.5,1.60E+07,9.90E-08,,
GTM,PHL,15281.4829,0,0,,1.53E+11,30.3579998,15267.25334,3085499.75,1.62E+07,1.00E-07,,
GTM,PLW,14478.78722,0,0,16454075392,1.45E+11,5153.76416,14461.71484,2107143.75,1.62E+07,1.00E-07,,
GTM,PNG,13687.83376,0,0,9178636288,1.37E+11,15568.79688,13731.44146,1578572.125,1.61E+07,9.97E-08,,
GTM,POL,10055.96999,0,0,13359867904,1.01E+11,1981.629028,10123.42642,30693.78516,1.61E+07,9.93E-08,,
GTM,PRK,12872.79151,0,0,29355030528,1.30E+11,10266.57031,12961.79064,65221.61328,1.61E+07,9.93E-08,,
GTM,PRT,8259.846349,0,0,3590142720,82609471124,146.6690063,8260.947112,30009.11523,1.62E+07,1.00E-07,,
GTM,PRY,5757.990387,1,0,6.19E+11,56897116812,1241935,5689.711681,37521.30078,1.64E+07,1.01E-07,,
GTM,PYF,7394.372012,0,0,7615448576,73945848127,15728.48242,7394.584813,19943504,1.62E+07,1.00E-07,,
GTM,QAT,13978.80915,0,0,367347968,1.40E+11,78.84600067,13967.7325,20150204,1.62E+07,1.00E-07,,
GTM,REU,16384.96367,0,0,3.73E+11,1.64E+11,39721.10938,16353.15372,21397422,1.62E+07,1.00E-07,,
GTM,ROM,10773.36281,0,0,,1.09E+11,65.37400055,10859.21612,19740928,1.60E+07,9.92E-08,,
GTM,RUS,11241.59067,0,0,4330829312,1.08E+11,2410.019043,10824.64095,1115500,1.68E+07,1.04E-07,,
GTM,RWA,13361.71441,0,0,5449250304,1.34E+11,5089.306152,13352.59194,93500000,1.62E+07,1.00E-07,,
GTM,SAU,13439.63652,0,0,1693667584,1.36E+11,10969.09277,13647.57487,117500000,1.59E+07,9.85E-08,,
GTM,SDN,12939.27536,0,0,66587848704,1.29E+11,63616.06641,12913.50278,123000000,1.62E+07,1.00E-07,,
GTM,SEN,7901.892672,0,0,43600334848,78246020158,74656.22656,7824.602016,91500000,1.63E+07,1.01E-07,,
GTM,SGP,17641.58368,0,0,156052720,1.76E+11,70.29499817,17642.01771,74500000,1.62E+07,1.00E-07,,
GTM,SHN,9667.532658,0,0,,99134352764,19.72599983,9913.435276,117500000,1.58E+07,9.75E-08,,
GTM,SLB,12368.2643,0,0,773002112,1.24E+11,5165.071777,12355.29806,,1.62E+07,1.00E-07,,
GTM,SLE,8502.606244,0,0,15356538880,84133972410,4501,8413.397241,,1.63E+07,1.01E-07,,
GTM,SLV,202.1241457,1,1,5642841088,1777060959,32323.95313,177.7060959,,1.84E+07,1.14E-07,,
