iso_o,iso_d,Distw,Dist_coord,Evercol,Comlang,Contig
MMR,LTU,7252.150241,7265.461953,0,0,0
MMR,LUX,8502.772267,8594.620275,0,0,0
MMR,LVA,7243.409187,7363.336566,0,0,0
MMR,MAC,1922.344238,1917.517013,0,0,0
MMR,MAR,10055.87499,10197.28317,0,0,0
MMR,MDA,6851.530291,6933.217725,0,0,0
MMR,MDG,6749.197899,6635.628776,0,0,0
MMR,MDV,2980.472675,2840.549577,0,0,0
MMR,MEX,15150.10935,15653.67066,0,0,0
MMR,MKD,7432.886815,7517.862916,0,0,0
MMR,MLI,10929.56256,11063.91273,0,0,0
MMR,MLT,8121.039902,8184.52054,0,0,0
MMR,MNG,3436.886912,3596.836481,0,0,0
MMR,MOZ,7959.491945,6781.138953,0,0,0
MMR,MRT,11476.24691,11634.1464,0,0,0
MMR,MTQ,15611.75952,15720.21837,0,0,0
MMR,MUS,6006.864571,5890.059789,0,0,0
MMR,MWI,7685.259383,7654.36675,0,0,0
MMR,MYS,1881.58927,1635.448781,0,0,0
MMR,NAM,9695.319161,9646.109378,0,0,0
MMR,NCL,8830.239168,8796.489881,0,0,0
MMR,NER,9651.753207,9995.279081,0,0,0
MMR,NGA,9794.517026,10091.79895,0,0,0
MMR,NIC,16634.46262,16786.70106,0,0,0
MMR,NLD,8507.530409,8619.545738,0,0,0
MMR,NOR,8086.401068,8142.151251,0,0,0
MMR,NPL,1586.593061,1645.111565,0,0,0
MMR,NRU,8002.169256,7982.602496,0,0,0
MMR,NZL,10324.99352,10319.05047,0,0,0
MMR,OMN,4075.892617,3980.792989,0,0,0
MMR,PAK,2911.13788,3151.542382,0,0,0
MMR,PAN,16999.72512,17110.85582,0,0,0
MMR,PER,18871.53637,19110.46068,0,0,0
MMR,PHL,2804.203106,2666.351092,0,0,0
MMR,PNG,6283.172487,6322.719082,0,0,0
MMR,POL,7544.398044,7532.200122,0,0,0
MMR,PRK,3771.340263,3783.870791,0,0,0
MMR,PRT,10019.335,10110.94608,0,0,0
MMR,PRY,17142.29555,17142.23191,0,0,0
MMR,PYF,13095.86046,13070.38861,0,0,0
MMR,QAT,4679.963328,4703.785455,0,0,0
MMR,REU,6227.879504,6103.936093,0,0,0
MMR,ROM,7100.991491,7136.159869,0,0,0
MMR,RUS,5855.366175,6522.079784,0,0,0
MMR,RWA,7594.331981,7535.7206,0,0,0
MMR,SAU,5508.347006,5187.807071,0,0,0
MMR,SDN,6816.626589,6762.844127,0,0,0
MMR,SEN,11843.96351,11930.60979,0,0,0
MMR,SGP,2053.155346,1920.230127,0,0,0
MMR,SHN,12070.27639,11740.33317,0,0,0
MMR,SLB,7616.21526,7595.79659,0,0,0
MMR,SLE,11676.35971,11760.0375,0,0,0
MMR,SLV,16440.71951,16574.40335,0,0,0
MMR,SOM,5822.589106,5788.063187,0,0,0
MMR,SPM,12292.34204,12422.16863,0,0,0
MMR,STP,9953.814502,9940.175896,0,0,0
MMR,SUR,15824.56621,15978.41797,0,0,0
MMR,SVK,7585.001677,7819.295374,0,0,0
MMR,SVN,7923.175582,8035.311367,0,0,0
MMR,SWE,7752.467242,7733.189549,0,0,0
MMR,SWZ,8578.714094,8502.958782,0,0,0
MMR,SYC,5143.034197,5066.074828,0,0,0
MMR,SYR,6088.278211,6217.183148,0,0,0
MMR,TCA,15416.68777,15540.98896,0,0,0
MMR,TCD,8585.516613,8686.735063,0,0,0
MMR,TGO,10293.39281,10332.75232,0,0,0
MMR,THA,718.4216565,576.1017342,0,0,1
MMR,TJK,3489.641882,3593.888467,0,0,0
MMR,TKM,4249.188675,4364.001726,0,0,0
MMR,TON,10599.66843,10538.0327,0,0,0
MMR,TTO,16010.52534,16096.22633,0,0,0
MMR,TUN,8491.594954,8549.836808,0,0,0
MMR,TUR,6563.899304,6556.707586,0,0,0
MMR,TWN,2673.59843,2794.950936,0,0,0
MMR,TZA,7052.43898,6778.901514,0,0,0
MMR,UGA,7229.29972,7191.906839,0,0,0
MMR,UKR,6550.863154,6858.845874,0,0,0
MMR,URY,16760.01913,16612.13466,0,0,0
MMR,USA,13561.70899,14393.33565,0,0,0
MMR,USSR,,6522.079784,0,0,0
MMR,UZB,3673.879398,3745.045911,0,0,0
MMR,VCT,15756.60385,15858.91656,0,0,0
MMR,VEN,16427.07368,16453.95142,0,0,0
MMR,VNM,1327.903627,1123.469753,0,0,0
MMR,VUT,8778.394169,8780.830794,0,0,0
MMR,WDEU,,8404.809914,0,0,0
MMR,WSM,10692.75744,10666.00665,0,0,0
MMR,YAR,,5535.478837,0,0,0
MMR,YEM,5530.628037,5535.478837,0,0,0
MMR,YMD,,5500.444147,0,0,0
MMR,YUG,7493.354023,7582.086927,0,0,0
MMR,ZAF,9126.157524,8772.258266,0,0,0
MMR,ZMB,8265.58244,8260.002282,0,0,0
MMR,ZWE,8279.858764,8101.858125,0,0,0
MNE,ABW,,9015.511279,0,0,0
MNE,AFG,,4367.251252,0,0,0
MNE,AGO,,5734.894709,0,0,0
MNE,ALB,,132.1148964,0,0,1
MNE,ANT,,8955.626356,0,0,0
MNE,ARE,,3780.841622,0,0,0
MNE,ARG,,11638.3916,0,0,0
MNE,ARM,,2116.274497,0,0,0
MNE,AUS,,15765.25563,0,0,0
MNE,AUSVIC,,15448.67302,0,0,0
MNE,AUT,,679.0655848,0,0,0
MNE,AUTHUN,,679.7673854,0,0,0
MNE,AZE,,2549.420667,0,0,0
MNE,BDI,,5195.179855,0,0,0
MNE,BEL,,1468.380819,0,0,0
MNE,BEN,,4340.159457,0,0,0
MNE,BFA,,3901.091497,0,0,0
MNE,BGD,,6744.383523,0,0,0
MNE,BGR,,333.1512978,0,0,0
MNE,BHR,,3364.006409,0,0,0
MNE,BHS,,8665.325517,0,0,0
MNE,BIH,,172.8032254,0,0,1
MNE,BLR,,1413.511642,0,0,0
MNE,BLZ,,10058.9245,0,0,0
MNE,BMU,,7209.150425,0,0,0
MNE,BOL,,11029.44541,0,0,0
MNE,BRA,,9965.183541,0,0,0
MNE,BRB,,8121.772725,0,0,0
MNE,BRN,,10104.49075,0,0,0
MNE,BWA,,7492.275356,0,0,0
MNE,CAF,,4234.239116,0,0,0
MNE,CAN,,7133.457273,0,0,0
MNE,CHE,,1004.515041,0,0,0
MNE,CHL,,12430.56332,0,0,0
MNE,CHN,,8621.860292,0,0,0
MNE,CIV,,4724.451362,0,0,0
MNE,CMR,,4357.071333,0,0,0
MNE,COD,,5215.370328,0,0,0
MNE,COG,,5209.387143,0,0,0
MNE,COL,,9935.422355,0,0,0
MNE,COM,,6498.445177,0,0,0
MNE,CPV,,5092.555241,0,0,0
MNE,CRI,,10335.06095,0,0,0
MNE,CUB,,9188.979755,0,0,0
MNE,CYP,,1462.558355,0,0,0
MNE,CZE,,927.3405287,0,0,0
MNE,DEU,,1203.324011,0,0,0
MNE,DJI,,4136.0409,0,0,0
MNE,DMA,,8108.276068,0,0,0
MNE,DNK,,1548.623772,0,0,0
MNE,DOM,,8572.336464,0,0,0
MNE,DZA,,1509.381469,0,0,0
MNE,ECU,,10662.61936,0,0,0
MNE,EGY,,1744.032132,0,0,0
MNE,ESP,,1923.975152,0,0,0
MNE,EST,,1926.304899,0,0,0
MNE,ETH,,4173.167853,0,0,0
MNE,FIN,,2008.728873,0,0,0
MNE,FJI,,16672.41895,0,0,0
MNE,FLK,,12822.32977,0,0,0
MNE,FRA,,1491.018888,0,0,0
MNE,FRO,,2767.902982,0,0,0
MNE,GAB,,4777.687682,0,0,0
MNE,GBR,,1774.667341,0,0,0
MNE,GBRIND,,5357.553039,0,0,0
MNE,GBRSOM,,4349.136413,0,0,0
MNE,GEO,,2099.802293,0,0,0
MNE,GHA,,4104.067307,0,0,0
MNE,GIB,,2221.560402,0,0,0
MNE,GIN,,4861.341066,0,0,0
MNE,GMB,,4711.219569,0,0,0
MNE,GNB,,4780.639716,0,0,0
MNE,GNQ,,4425.967031,0,0,0
MNE,GRC,,624.7929638,0,0,0
MNE,GRD,,8373.875696,0,0,0
MNE,GRL,,4958.703988,0,0,0
MNE,GTM,,10464.18085,0,0,0
MNE,GUY,,8467.468493,0,0,0
MNE,HKG,,8740.60745,0,0,0
MNE,HND,,10253.75026,0,0,0
MNE,HRV,,457.4907322,0,0,1
MNE,HTI,,8757.123954,0,0,0
MNE,HUN,,561.9151484,0,0,0
MNE,IDN,,10272.45018,0,0,0
MNE,IND,,5633.162175,0,0,0
MNE,IRL,,2237.732212,0,0,0
MNE,IRN,,2857.071264,0,0,0
MNE,IRQ,,2413.911574,0,0,0
MNE,ISL,,3540.920415,0,0,0
MNE,ISR,,1788.679777,0,0,0
MNE,ITA,,560.4315425,0,0,0
MNE,JAM,,2722.292394,0,0,0
MNE,JOR,,1875.858441,0,0,0
MNE,JPN,,9432.582818,0,0,0
MNE,KAZ,,4602.178736,0,0,0
MNE,KEN,,5170.913558,0,0,0
MNE,KGZ,,4441.810997,0,0,0
MNE,KHM,,8790.229752,0,0,0
MNE,KNA,,8074.466744,0,0,0
MNE,KOR,,8505.688569,0,0,0
MNE,KWT,,2945.795641,0,0,0
MNE,LAO,,8135.612479,0,0,0
MNE,LBN,,1703.944213,0,0,0
MNE,LBR,,4986.501739,0,0,0
MNE,LBY,,1187.100687,0,0,0
MNE,LCA,,8167.959637,0,0,0
MNE,LKA,,7095.54834,0,0,0
MNE,LSO,,8022.646949,0,0,0
MNE,LTU,,1430.23155,0,0,0
MNE,LVA,,1649.327668,0,0,0
MNE,MAC,,8701.747664,0,0,0
MNE,MAR,,2538.924725,0,0,0
MNE,MDA,,914.7829519,0,0,0
MNE,MDG,,7412.149697,0,0,0
MNE,MDV,,6823.760657,0,0,0
MNE,MEX,,10686.92895,0,0,0
MNE,MKD,,185.3671138,0,0,0
MNE,MLI,,4227.039679,0,0,0
MNE,MLT,,834.5835677,0,0,0
MNE,MMR,,7693.194144,0,0,0
MNE,MNG,,6515.422541,0,0,0
MNE,MOZ,,5840.721159,0,0,0
MNE,MRT,,4279.536909,0,0,0
MNE,MUS,,7989.671179,0,0,0
MNE,MWI,,6447.496215,0,0,0
MNE,MYS,,9150.733445,0,0,0
MNE,NCL,,16243.07547,0,0,0
MNE,NER,,3614.148862,0,0,0
MNE,NGA,,4295.413617,0,0,0
MNE,NIC,,10333.25867,0,0,0
MNE,NLD,,1539.434542,0,0,0
MNE,NOR,,2031.327045,0,0,0
MNE,NPL,,6074.211587,0,0,0
MNE,NRU,,14348.98158,0,0,0
MNE,NZL,,17990.44837,0,0,0
MNE,OMN,,4170.117266,0,0,0
MNE,PAK,,4757.065349,0,0,0
MNE,PAN,,10047.57864,0,0,0
MNE,PER,,11420.40084,0,0,0
MNE,PHL,,9848.050955,0,0,0
MNE,PNG,,13779.89563,0,0,0
MNE,POL,,1096.540747,0,0,0
MNE,PRK,,8316.896806,0,0,0
MNE,PRT,,2422.681533,0,0,0
MNE,PRY,,10881.43899,0,0,0
MNE,PYF,,17050.47485,0,0,0
MNE,QAT,,3505.009541,0,0,0
MNE,ROM,,593.964,0,0,0
MNE,RUS,,1982.116466,0,0,0
MNE,RWA,,5055.529052,0,0,0
MNE,SAU,,3199.294525,0,0,0
MNE,SDN,,3238.727591,0,0,0
MNE,SEN,,4668.140782,0,0,0
MNE,SGP,,9467.228173,0,0,0
MNE,SHN,,6976.689528,0,0,0
MNE,SLB,,14718.29953,0,0,0
MNE,SLE,,4930.708119,0,0,0
MNE,SLV,,10436.23695,0,0,0
MNE,SOM,,5188.443518,0,0,0
MNE,SPM,,5756.735967,0,0,0
MNE,STP,,4847.886575,0,0,0
MNE,SUR,,8292.024665,0,0,0
MNE,SVK,,656.0424797,0,0,0
MNE,SVN,,551.8099972,0,0,0
MNE,SWE,,1879.670035,0,0,0
MNE,SYC,,6378.125451,0,0,0
MNE,SYR,,1787.823744,0,0,0
MNE,TCA,,8449.90271,0,0,0
MNE,TCD,,3396.237541,0,0,0
MNE,TGO,,4410.696673,0,0,0
MNE,THA,,8267.720853,0,0,0
MNE,TJK,,4150.521075,0,0,0
MNE,TKM,,3329.428937,0,0,0
MNE,TON,,17288.75116,0,0,0
MNE,TTO,,8456.128642,0,0,0
MNE,TUN,,999.4773761,0,0,0
MNE,TUR,,1170.61622,0,0,0
MNE,TZA,,5839.081431,0,0,0
MNE,UGA,,4869.925337,0,0,0
MNE,UKR,,1237.18942,0,0,0
MNE,URY,,11510.01416,0,0,0
MNE,USA,,8528.048099,0,0,0
MNE,UZB,,4080.481117,0,0,0
MNE,VCT,,8250.089061,0,0,0
MNE,VEN,,8910.612439,0,0,0
MNE,VNM,,8178.853315,0,0,0
MNE,VUT,,16005.57793,0,0,0
MNE,WSM,,16662.64838,0,0,0
MNE,YEM,,3838.951437,0,0,0
MNE,ZAF,,7686.07953,0,0,0
MNE,ZMB,,6499.498871,0,0,0
MNE,ZWE,,6813.369369,0,0,0
MNG,ABW,13300.45707,13288.17715,0,0,0
MNG,AFG,3424.311352,3445.656542,0,0,0
MNG,AGO,10968.1604,11009.13291,0,0,0
MNG,ALB,6500.371594,6556.459649,0,0,0
MNG,ANT,13239.8565,13327.05643,0,0,0
MNG,ARE,5069.85821,5258.13899,0,0,0
MNG,ARG,17994.31412,18097.75981,0,0,0
MNG,ARM,4834.417909,4924.2024,0,0,0
MNG,AUS,9934.460599,10104.54953,0,0,0
MNG,AUT,6333.011745,6305.060183,0,0,0
MNG,AUTHUN,,6304.126585,0,0,0
MNG,AZE,4516.11742,4520.004928,0,0,0
MNG,BDI,9264.81235,9366.458419,0,0,0
MNG,BEL,6743.033356,6792.531269,0,0,0
MNG,BEN,10366.8712,10545.24391,0,0,0
MNG,BFA,10307.85665,10315.92004,0,0,0
MNG,BGD,3037.436121,3063.844824,0,0,0
MNG,BGR,6056.783013,6234.619115,0,0,0
MNG,BHR,5325.602042,5403.727306,0,0,0
MNG,BHS,11877.92376,11888.59074,0,0,0
MNG,BIH,6415.361161,6476.62741,0,0,0
MNG,BLR,5242.014078,5309.795055,0,0,0
MNG,BLZ,12621.84623,12586.71615,0,0,0
MNG,BMU,11055.23997,11057.82104,0,0,0
MNG,BOL,16546.41081,16492.7125,0,0,0
MNG,BRA,15762.14259,16439.61573,0,0,0
MNG,BRB,13089.58683,13099.64689,0,0,0
MNG,BRN,4875.061446,4845.006141,0,0,0
MNG,BWA,11188.97808,11384.16016,0,0,0
MNG,CAF,9402.007102,9523.235224,0,0,0
MNG,CAN,9343.294738,9633.802838,0,0,0
MNG,CHE,6835.636532,6818.117058,0,0,0
MNG,CHL,18344.48375,18393.83161,0,0,0
MNG,CHN,1783.082053,2231.769278,1,0,1
MNG,CIV,11003.44403,11094.83412,0,0,0
MNG,CMR,9851.254293,10089.0855,0,0,0
MNG,COD,10128.7926,10483.04002,0,0,0
MNG,COG,10474.47433,10481.8239,0,0,0
MNG,COL,14042.95819,14173.57335,0,0,0
MNG,COM,9024.945953,9108.185066,0,0,0
MNG,CPV,11377.24616,11478.88057,0,0,0
MNG,CRI,13515.86989,13491.59468,0,0,0
MNG,CUB,12234.42679,12060.19694,0,0,0
MNG,CUW,,13327.05643,0,0,0
MNG,CYP,5983.946245,6045.208093,0,0,0
MNG,CZE,6183.292684,6293.712427,0,0,0
MNG,CZSK,,6293.712427,0,0,0
MNG,DEU,6409.081807,6191.444317,0,0,0
MNG,DJI,7035.407064,7107.473706,0,0,0
MNG,DMA,12876.27994,12890.14402,0,0,0
MNG,DNK,6037.909424,6032.099433,0,0,0
MNG,DOM,12606.08144,12626.99023,0,0,0
MNG,DZA,7947.098689,7951.976918,0,0,0
MNG,ECU,14842.79554,14687.0452,0,0,0
MNG,EDEU,,6191.444317,0,0,0
MNG,EGY,6491.010401,6559.536803,0,0,0
MNG,ESP,7991.029171,8059.987816,0,0,0
MNG,EST,5119.434127,5196.682915,0,0,0
MNG,ETH,7529.406692,7643.919055,0,0,0
MNG,FIN,5072.318128,5152.936006,0,0,0
MNG,FJI,10240.98617,10192.55131,0,0,0
MNG,FLK,18759.5371,18847.34161,0,0,0
MNG,FRA,7128.625557,7048.00428,0,0,0
MNG,FRO,6424.772087,6456.013487,0,0,0
MNG,GAB,10451.03996,10530.80639,0,0,0
MNG,GBR,6905.755733,6972.156176,0,0,0
MNG,GBRIND,,3329.335613,0,0,0
MNG,GBRSOM,,7070.242404,0,0,0
MNG,GEO,4797.055118,4815.308366,0,0,0
MNG,GHA,10693.80988,9470.491218,0,0,0
MNG,GIB,8456.957937,8511.818465,0,0,0
MNG,GIN,11230.29958,11376.37858,0,0,0
MNG,GLP,12784.55124,12818.807,0,0,0
MNG,GMB,11135.79142,11206.25856,0,0,0
MNG,GNB,11221.00753,11289.50901,0,0,0
MNG,GNQ,10264.31906,10301.73731,0,0,0
MNG,GRC,6447.56327,6529.915172,0,0,0
MNG,GRD,13236.68453,13253.43736,0,0,0
MNG,GRL,7170.287629,7412.748757,0,0,0
MNG,GTM,12881.85048,12849.51255,0,0,0
MNG,GUF,13785.38075,13798.69548,0,0,0
MNG,GUY,13770.60125,13757.48824,0,0,0
MNG,HKG,2949.548545,2922.858259,0,0,0
MNG,HND,12909.977,12978.0149,0,0,0
MNG,HRV,6448.977473,6489.100157,0,0,0
MNG,HTI,12619.53597,12625.80557,0,0,0
MNG,HUN,6128.189193,6189.989936,0,0,0
MNG,IDN,5910.629199,6017.506797,0,0,0
MNG,IND,3869.085028,4446.297509,0,0,0
MNG,IRL,7129.240681,7119.355064,0,0,0
MNG,IRN,4667.075971,4686.892783,0,0,0
MNG,IRQ,5248.477285,5363.307515,0,0,0
MNG,ISL,6740.545103,6785.893954,0,0,0
MNG,ISR,6071.867272,6156.870747,0,0,0
MNG,ITA,6898.86558,6982.093783,0,0,0
MNG,JAM,12688.572,8456.833933,0,0,0
MNG,JOR,6004.819114,6080.983752,0,0,0
MNG,JPN,2957.950051,3006.957163,0,0,0
MNG,KAZ,2558.585376,2375.945925,0,0,0
MNG,KEN,8560.028941,8650.170205,0,0,0
MNG,KGZ,2542.931349,2563.927468,0,0,0
MNG,KHM,4016.12827,4048.084806,0,0,0
MNG,KNA,12432.09586,12690.45171,0,0,0
MNG,KOR,2172.308836,1991.67697,0,0,0
MNG,KWT,5293.488887,5369.694069,0,0,0
MNG,LAO,3352.634425,3353.294681,0,0,0
MNG,LBN,5898.099361,5978.11192,0,0,0
MNG,LBR,11376.71975,11474.49501,0,0,0
MNG,LBY,7422.358603,7616.605075,0,0,0
MNG,LCA,13022.22912,13024.5557,0,0,0
MNG,LKA,5107.844213,5226.070236,0,0,0
MNG,LSO,11581.00529,11658.08317,0,0,0
MNG,LTU,5397.439354,5398.524456,0,0,0
MNG,LUX,6742.807933,6788.627223,0,0,0
MNG,LVA,5295.97312,5348.555355,0,0,0
MNG,MAC,2914.317139,2923.609168,0,0,0
MNG,MAR,8761.918347,8865.375192,0,0,0
MNG,MDA,5536.99551,5600.930915,0,0,0
MNG,MDG,9438.050956,9482.966343,0,0,0
MNG,MDV,5816.527907,5811.484463,0,0,0
MNG,MEX,11778.48471,12088.77735,0,0,0
MNG,MKD,6348.795015,6405.088256,0,0,0
MNG,MLI,10559.19309,10728.84073,0,0,0
MNG,MLT,7235.087507,7299.378439,0,0,0
MNG,MMR,3436.886912,3596.836481,0,0,0
MNG,MOZ,10382.77715,8951.784066,0,0,0
MNG,MRT,10608.5466,10742.73616,0,0,0
MNG,MTQ,12951.80466,12961.51388,0,0,0
MNG,MUS,8973.866522,9025.837094,0,0,0
MNG,MWI,9865.523638,9947.921692,0,0,0
MNG,MYS,4955.426027,5004.859191,0,0,0
MNG,NAM,11708.64259,11835.65762,0,0,0
MNG,NCL,9821.503318,9796.912591,0,0,0
MNG,NER,9632.433663,9963.307412,0,0,0
MNG,NGA,10095.16114,10468.50415,0,0,0
MNG,NIC,13228.65187,13211.52454,0,0,0
MNG,NLD,6612.27414,6652.923204,0,0,0
MNG,NOR,5838.988249,5856.97209,0,0,0
MNG,NPL,2910.53264,2920.656688,0,0,0
MNG,NRU,7964.312509,7878.762833,0,0,0
MNG,NZL,11845.9106,11948.34957,0,0,0
MNG,OMN,5068.377577,5018.988817,0,0,0
MNG,PAK,3656.36448,4324.540258,0,0,0
MNG,PAN,13687.61039,13658.09188,0,0,0
MNG,PER,15936.45009,16009.49367,0,0,0
MNG,PHL,4123.540358,3925.818452,0,0,0
MNG,PNG,7384.984126,7507.175907,0,0,0
MNG,POL,5845.770095,5779.59567,0,0,0
MNG,PRK,1914.076317,1805.217153,0,0,0
MNG,PRT,8418.699301,8500.145026,0,0,0
MNG,PRY,17092.09323,17155.83943,0,0,0
MNG,PYF,12533.57183,12442.41279,0,0,0
MNG,QAT,5327.78213,5404.424664,0,0,0
MNG,REU,9163.548788,9205.333078,0,0,0
MNG,ROM,5849.585147,5940.999181,0,0,0
MNG,RUS,3931.235487,4634.799625,0,0,1
MNG,RWA,9131.509215,9194.629331,0,0,0
MNG,SAU,6043.275493,5810.80589,0,0,0
MNG,SDN,7584.669818,7567.163874,0,0,0
MNG,SEN,11064.53936,11146.57986,0,0,0
MNG,SGP,5192.739644,5193.830922,0,0,0
MNG,SHN,13147.85247,12993.79467,0,0,0
MNG,SLB,8273.206773,8226.421857,0,0,0
MNG,SLE,11340.32814,11443.26645,0,0,0
MNG,SLV,13019.4121,12981.02979,0,0,0
MNG,SOM,7578.484648,7761.77818,0,0,0
MNG,SPM,9350.540222,9358.638772,0,0,0
MNG,STP,10661.65033,10740.12981,0,0,0
MNG,SUR,13713.89574,13782.9144,0,0,0
MNG,SVK,6062.754546,6264.261305,0,0,0
MNG,SVN,6478.891809,6562.48626,0,0,0
MNG,SWE,5637.118699,5539.448644,0,0,0
MNG,SWZ,11092.80203,11176.41695,0,0,0
MNG,SYC,7620.533256,7685.670189,0,0,0
MNG,SYR,5704.8071,5945.884238,0,0,0
MNG,TCA,12307.08708,12298.42016,0,0,0
MNG,TCD,9056.43495,9146.821051,0,0,0
MNG,TGO,10489.90848,10652.2502,0,0,0
MNG,THA,3836.946885,3845.022958,0,0,0
MNG,TJK,3099.090441,3223.285968,0,0,0
MNG,TKM,3837.444367,4033.782965,0,0,0
MNG,TON,10950.66975,10879.03503,0,0,0
MNG,TTO,13416.19491,13401.53338,0,0,0
MNG,TUN,7509.03537,7514.062027,0,0,0
MNG,TUR,5788.63892,5766.297618,0,0,0
MNG,TWN,2960.523749,2853.299783,0,0,0
MNG,TZA,8980.889966,8949.129064,0,0,0
MNG,UGA,8722.834299,8821.959805,0,0,0
MNG,UKR,5167.070853,5307.258768,0,0,0
MNG,URY,17887.10495,18001.09517,0,0,0
MNG,USA,10252.94855,10864.03088,0,0,0
MNG,USSR,,4634.799625,0,0,1
MNG,UZB,3057.077644,3037.519056,0,0,0
MNG,VCT,13115.56828,13122.97547,0,0,0
MNG,VEN,13549.32154,13490.97121,0,0,0
MNG,VNM,3759.39873,2991.345745,0,0,0
MNG,VUT,9495.192684,9500.811291,0,0,0
MNG,WDEU,,6612.959063,0,0,0
MNG,WSM,10598.44285,10513.86915,0,0,0
MNG,YEM,6695.242698,6723.759128,0,0,0
MNG,YUG,6258.057617,6278.028093,0,0,0
MNG,ZAF,11621.16311,11366.29228,0,0,0
MNG,ZMB,10267.91994,10453.61754,0,0,0
MNG,ZWE,10502.89331,10467.4405,0,0,0
MOZ,ABW,12049.37915,12259.97779,0,0,0
MOZ,ADEN,,2269.656831,0,0,0
MOZ,AFG,7120.936856,5567.963518,0,0,0
MOZ,AGO,2664.913332,2876.181373,0,1,0
MOZ,ALB,7097.157303,5709.073182,0,0,0
MOZ,ANT,11868.3909,12137.96035,0,0,0
MOZ,ARE,5564.039902,3844.510513,0,0,0
MOZ,ARG,9263.53997,10270.15305,0,0,0
MOZ,ARM,6886.85912,5251.430105,0,0,0
MOZ,AUS,10448.03063,11563.95929,0,0,0
MOZ,AUSVIC,,10898.35261,0,0,0
MOZ,AUT,7926.533531,6515.238365,0,0,0
MOZ,AUTHUN,,6515.84967,0,0,0
MOZ,AZE,6978.047279,5361.482788,0,0,0
MOZ,BDI,2098.018431,1162.394328,0,0,0
MOZ,BEL,8548.110272,7232.539518,0,0,0
MOZ,BEN,4832.023018,4341.034206,0,0,0
MOZ,BFA,5521.614333,4988.920177,0,0,0
MOZ,BGD,7781.340089,6499.33726,0,0,0
MOZ,BGR,7173.826355,5737.933714,0,0,0
MOZ,BHR,5509.245184,3873.12597,0,0,0
MOZ,BHS,13175.30793,13003.26442,0,0,0
MOZ,BIH,7465.385781,6013.518818,0,0,0
MOZ,BLR,8329.103471,6844.471251,0,0,0
MOZ,BLZ,14100.21901,14200.28372,0,0,0
MOZ,BMU,12124.42848,11731.0592,0,0,0
MOZ,BOL,10414.98974,11625.73799,0,0,0
MOZ,BRA,8340.83999,9289.460662,0,1,0
MOZ,BRB,11011.24482,11136.38436,0,0,0
MOZ,BRN,9132.751164,8498.075514,0,0,0
MOZ,BWA,1079.561894,2440.677319,0,0,0
MOZ,CAF,3452.174777,2611.345845,0,0,0
MOZ,CAN,14058.33486,12481.42813,0,0,0
MOZ,CHE,8055.283265,6739.350092,0,0,0
MOZ,CHL,10149.63041,11401.35923,0,0,0
MOZ,CHN,10668.88151,9667.755576,0,0,0
MOZ,CIV,5309.43632,4991.465158,0,0,0
MOZ,CMR,3997.591939,3301.518041,0,0,0
MOZ,COD,2497.157001,2664.369166,0,0,0
MOZ,COG,3002.515295,2670.323489,0,0,0
MOZ,COL,12313.25797,12642.14965,0,0,0
MOZ,COM,1385.224951,696.8224758,0,0,0
MOZ,CPV,7654.93962,7327.900862,0,1,0
MOZ,CRI,13428.45489,13780.63064,0,0,0
MOZ,CUB,13322.48662,13535.0447,0,0,0
MOZ,CUW,,12137.96035,0,0,0
MOZ,CYM,13424.22249,13469.7154,0,0,0
MOZ,CYP,6236.315793,4709.554724,0,0,0
MOZ,CZE,8126.776287,6766.586556,0,0,0
MOZ,CZSK,,6766.586556,0,0,0
MOZ,DEU,8425.986303,7038.315998,0,0,0
MOZ,DJI,3727.804721,2093.148843,0,0,0
MOZ,DMA,11272.47444,11345.52682,0,0,0
MOZ,DNK,8835.040326,7371.149057,0,0,0
MOZ,DOM,12266.34788,12269.65705,0,0,0
MOZ,DZA,7179.748359,6128.076153,0,0,0
MOZ,ECU,12479.82426,13070.04532,0,0,0
MOZ,EDEU,,7038.315998,0,0,0
MOZ,EGY,5702.660202,4187.708669,0,0,0
MOZ,ESP,7856.857761,6844.483508,0,0,0
MOZ,EST,8956.214885,7479.15904,0,0,0
MOZ,ETH,3407.694776,1763.417973,0,0,0
MOZ,FIN,9190.641407,7555.072852,0,0,0
MOZ,FJI,14114.55407,14745.69914,0,0,0
MOZ,FLK,8392.434869,9900.520888,0,0,0
MOZ,FRA,8198.455309,7155.435371,0,0,0
MOZ,FRAAEF,,2670.323489,0,0,0
MOZ,FRAAOF,,6691.835091,0,0,0
MOZ,FRO,9954.321543,8603.443994,0,0,0
MOZ,GAB,3628.361154,3404.033084,0,0,0
MOZ,GBR,8912.446021,7492.220484,0,0,0
MOZ,GBRIND,,5661.999589,0,0,0
MOZ,GBRSOM,,2021.460771,0,0,0
MOZ,GBRWAFRI,,4245.471879,0,0,0
MOZ,GBRWINDIES,,12993.4732,0,0,0
MOZ,GEO,7061.770537,5426.155691,0,0,0
MOZ,GHA,4983.393054,2733.488995,0,0,0
MOZ,GIB,7657.100476,6666.146982,0,0,0
MOZ,GIN,6269.124931,6140.438239,0,0,0
MOZ,GLP,11322.79607,11387.47546,0,0,0
MOZ,GMB,6818.396663,6564.479111,0,0,0
MOZ,GNB,6646.642372,6409.087648,0,0,0
MOZ,GNQ,3881.17305,3583.261693,0,0,0
MOZ,GRC,6718.481003,5234.24475,0,0,0
