value predictor(x_i),resource consumption(x_i),def_value1,value predictor(x_change),resource consumption(x_change),def_value2,diff_1,change_1,change_1  pct,diff_2,change_2,change_2 pct,,Employee,dc1 diff,dc1 ,dc1 pct,dc2 diff
-8813,19756,-0.446092326,-4070.57952,17780.4,-0.22893633,4742.42048,0.538116473,53.81164734,0.217155996,0.486796082,48.67960815,,1072,0.217155996,0.486796082,48.67960815,
-22670,25631,-0.88447583,-22158.91786,25631,-0.86453583,511.08214,0.022544426,2.254442611,0.01994,0.022544426,2.254442611,,1073,0.01994,0.022544426,2.254442611,
-34084.69745,37006,-0.921058678,-34085.99684,37006,-0.921093791,-1.299387417,-3.81223E-05,-0.003812231,-3.51129E-05,-3.81223E-05,-0.003812231,,1074,-3.51129E-05,-3.81223E-05,-0.003812231,
-29678.96445,39598,-0.749506653,-22548.15661,38014.08,-0.593152764,7130.80784,0.240264712,24.02647118,0.156353889,0.208609075,20.86090748,,1075,0.156353889,0.208609075,20.86090748,
-12441,24362,-0.510672359,-6592.65932,23387.52,-0.281887918,5848.34068,0.470086061,47.00860606,0.228784441,0.448006313,44.80063131,,1076,0.228784441,0.448006313,44.80063131,
-31435,42384,-0.741671385,-22107.19158,38145.6,-0.579547617,9327.808425,0.296733209,29.6733209,0.162123769,0.218592454,21.85924544,,1077,0.162123769,0.218592454,21.85924544,
-11107,29057,-0.382248684,-4710.39202,28475.86,-0.165417024,6396.60798,0.575907804,57.59078041,0.21683166,0.567252861,56.72528613,,1078,0.21683166,0.567252861,56.72528613,
-24145,40081,-0.60240513,-16127.99838,32866.42,-0.490713573,8017.00162,0.332035685,33.20356852,0.111691557,0.185409372,18.54093722,,1079,0.111691557,0.185409372,18.54093722,
-27791.90754,29759,-0.933899242,-27791.90754,29759,-0.933899242,0,0,0,0,0,0,,1080,0,0,0,
-22906.62775,25847,-0.886239322,-19805.46778,25847,-0.766257894,3101.159973,0.13538265,13.53826502,0.119981428,0.13538265,13.53826502,,1081,0.119981428,0.13538265,13.53826502,
-37702.875,45701,-0.824990153,-28559.03104,44786.98,-0.637663693,9143.843956,0.242523785,24.25237852,0.187326461,0.227065087,22.70650869,,1082,0.187326461,0.227065087,22.70650869,
-13523,16498,-0.819675112,-11871.81417,16498,-0.719591112,1651.185832,0.122102036,12.21020359,0.100084,0.122102036,12.21020359,,1083,0.100084,0.122102036,12.21020359,
-16792,24767,-0.67799895,-10844.45262,23776.32,-0.456103073,5947.54738,0.354189339,35.4189339,0.221895877,0.327280561,32.72805614,,1084,0.221895877,0.327280561,32.72805614,
-29796,44737,-0.666025885,-20843.62918,42052.78,-0.495654013,8952.370819,0.300455458,30.04554578,0.170371871,0.255803678,25.58036785,,1085,0.170371871,0.255803678,25.58036785,
-39192.79287,44218,-0.886353812,-30344.43688,43333.64,-0.70025128,8848.355984,0.225764875,22.5764875,0.186102532,0.209964158,20.99641582,,1086,0.186102532,0.209964158,20.99641582,
-12664,19586,-0.646584295,-8743.795251,19194.28,-0.455541716,3920.204749,0.309555018,30.95550181,0.191042579,0.295464304,29.54643042,,1087,0.191042579,0.295464304,29.54643042,
-30601.72538,39605,-0.772673283,-21884.66488,37228.7,-0.587843918,8717.0605,0.284855197,28.48551966,0.184829365,0.239207656,23.9207656,,1088,0.184829365,0.239207656,23.9207656,
-15951,23946,-0.666123779,-10679.52756,23467.08,-0.455085488,5271.47244,0.33047912,33.04791198,0.21103829,0.316815428,31.68154284,,1089,0.21103829,0.316815428,31.68154284,
-23017,29981,-0.767719556,-17016.84251,29381.38,-0.579170975,6000.157492,0.260683733,26.06837334,0.18854858,0.245595646,24.55956463,,1090,0.18854858,0.245595646,24.55956463,
-19081,37039,-0.515159697,-10929.55175,32594.32,-0.335320748,8151.448247,0.427202361,42.72023608,0.179838949,0.349093592,34.90935918,,1091,0.179838949,0.349093592,34.90935918,
-17589.95922,25527,-0.689072716,-11459.90544,24505.92,-0.467638246,6130.05378,0.348497327,34.84973275,0.22143447,0.321351383,32.13513828,,1092,0.22143447,0.321351383,32.13513828,
-10416,24372,-0.427375677,-5054.74792,23884.56,-0.211632449,5361.25208,0.514713141,51.47131413,0.215743228,0.504809328,50.48093279,,1093,0.215743228,0.504809328,50.48093279,
-14407,18381,-0.783798488,-14407.91,18381,-0.783847995,-0.91,-6.31637E-05,-0.006316374,-4.95076E-05,-6.31637E-05,-0.006316374,,1094,-4.95076E-05,-6.31637E-05,-0.006316374,
-38667,46627,-0.829283462,-28404.3973,44761.92,-0.634566107,10262.6027,0.265409851,26.54098508,0.194717356,0.234801928,23.48019279,,1095,0.194717356,0.234801928,23.48019279,
-10992.83469,14963,-0.734667826,-7999.384736,14963,-0.534611023,2993.44995,0.272309194,27.23091937,0.200056803,0.272309194,27.23091937,,1096,0.200056803,0.272309194,27.23091937,
-25443.59,38408,-0.662455478,-17757.08014,37639.84,-0.471762902,7686.509856,0.302100052,30.21000518,0.190692576,0.287857196,28.78571957,,1097,0.190692576,0.287857196,28.78571957,
-27016,33965,-0.795407037,-20220.19929,33285.7,-0.607474059,6795.800712,0.251547258,25.15472576,0.187932978,0.236272712,23.62727119,,1098,0.187932978,0.236272712,23.62727119,
-26403,41343,-0.6386329,-17306.44391,33901.26,-0.510495596,9096.556088,0.344527368,34.45273676,0.128137305,0.200643131,20.06431313,,1099,0.128137305,0.200643131,20.06431313,
-23537,31502,-0.747158911,-17231.73074,30871.96,-0.558167694,6305.269262,0.26788755,26.78875499,0.188991216,0.252946479,25.29464795,,1100,0.188991216,0.252946479,25.29464795,
-11394,19389,-0.587652793,-7125.705839,19001.22,-0.37501307,4268.294161,0.374608931,37.46089311,0.212639723,0.361845848,36.18458481,,1101,0.212639723,0.361845848,36.18458481,
-32101.87206,39041,-0.822260497,-23510.28508,38260.18,-0.614484435,8591.586977,0.267635076,26.76350763,0.207776062,0.252688853,25.26888533,,1102,0.207776062,0.252688853,25.26888533,
-9468.840954,20452,-0.462978728,-5375.74129,20042.96,-0.268210947,4093.099664,0.4322704,43.22703997,0.194767781,0.420684081,42.06840813,,1103,0.194767781,0.420684081,42.06840813,
-7765,9723,-0.798621825,-7765,9723,-0.798621825,0,0,0,0,0,0,,1104,0,0,0,
-29307,38273,-0.765735636,-21653.25628,36742.08,-0.589331259,7653.743721,0.26115753,26.11575296,0.176404377,0.230372427,23.03724267,,1105,0.176404377,0.230372427,23.03724267,
-13512.98031,20480,-0.659813492,-9414.276948,20070.4,-0.469062747,4098.70336,0.303316017,30.33160166,0.190750745,0.289097976,28.90979762,,1106,0.190750745,0.289097976,28.90979762,
-28316,41253,-0.686398565,-20060.44964,40427.94,-0.496202617,8255.55036,0.291550726,29.15507261,0.190195948,0.277092578,27.70925776,,1107,0.190195948,0.277092578,27.70925776,
-18797,21734,-0.864866108,-18800.62996,21734,-0.865033126,-3.629964225,-0.000193114,-0.019311402,-0.000167018,-0.000193114,-0.019311402,,1108,-0.000167018,-0.000193114,-0.019311402,
-22253,32283,-0.689310163,-14501.8517,29700.36,-0.488271917,7751.1483,0.348319251,34.83192513,0.201038247,0.29165136,29.16513601,,1109,0.201038247,0.29165136,29.16513601,
-11290.875,21286,-0.530436672,-6605.40068,20434.56,-0.323246533,4685.47432,0.41497885,41.49788497,0.207190139,0.390602968,39.06029685,,1110,0.207190139,0.390602968,39.06029685,
-18670.66098,21590,-0.864782815,-18671.66353,21590,-0.864829251,-1.002541055,-5.36961E-05,-0.005369607,-4.64354E-05,-5.36961E-05,-0.005369607,,1111,-4.64354E-05,-5.36961E-05,-0.005369607,
-42766,44754,-0.95557939,-37392.83476,44754,-0.83551939,5373.16524,0.125641052,12.56410522,0.12006,0.125641052,12.56410522,,1112,0.12006,0.125641052,12.56410522,
-34472,37472,-0.919940222,-26972.50381,37472,-0.719804222,7499.496192,0.217553266,21.75532662,0.200136,0.217553266,21.75532662,,1113,0.200136,0.217553266,21.75532662,
-29800,41749,-0.713789552,-20609.08325,36739.12,-0.560957455,9190.916751,0.308420025,30.84200252,0.152832097,0.214113665,21.4113665,,1114,0.152832097,0.214113665,21.4113665,
-9890.441266,26878,-0.367975343,-3973.982209,26340.44,-0.150870001,5916.459057,0.598199706,59.8199706,0.217105342,0.5899997,58.99997,,1115,0.217105342,0.5899997,58.99997,
-11534,18473,-0.624370703,-7097.89378,17734.08,-0.400240316,4436.10622,0.384611255,38.46112554,0.224130387,0.358970058,35.89700577,,1116,0.224130387,0.358970058,35.89700577,
-7796.840318,15720,-0.495982209,-3709.5892,14776.8,-0.251041443,4087.251118,0.524218908,52.42189081,0.244940765,0.493849902,49.38499022,,1117,0.244940765,0.493849902,49.38499022,
-13024,21999,-0.59202691,-7741.16014,21119.04,-0.366548865,5282.83986,0.405623454,40.56234536,0.225478045,0.380857764,38.08577642,,1118,0.225478045,0.380857764,38.08577642,
-23187,30132,-0.769514138,-17156.62258,29529.36,-0.581002181,6030.377424,0.260075794,26.00757935,0.188511956,0.244975299,24.49752995,,1119,0.188511956,0.244975299,24.49752995,
-35667,53637,-0.664970077,-23866.89849,49346.04,-0.483663907,11800.10151,0.330840876,33.08408757,0.18130617,0.272653126,27.26531258,,1120,0.18130617,0.272653126,27.26531258,
-22075,24038,-0.918337632,-22075,24038,-0.918337632,0,0,0,0,0,0,,1121,0,0,0,
-18703.94022,25655,-0.729056333,-13056.24852,25141.9,-0.51930238,5647.6917,0.301951976,30.19519756,0.209753952,0.287706098,28.77060976,,1122,0.209753952,0.287706098,28.77060976,
-30422.83945,32395,-0.939121452,-30422.99972,32395,-0.9391264,-0.160271,-5.26811E-06,-0.000526811,-4.9474E-06,-5.26811E-06,-0.000526811,,1123,-4.9474E-06,-5.26811E-06,-0.000526811,
-30408,42350,-0.718016529,-21931.66359,41503,-0.528435621,8476.336407,0.278753499,27.87534993,0.189580908,0.264034183,26.4034183,,1124,0.189580908,0.264034183,26.4034183,
-9399,16322,-0.575848548,-5148.32136,15342.68,-0.335555546,4250.67864,0.452247967,45.22479668,0.240293002,0.417285071,41.72850711,,1125,0.240293002,0.417285071,41.72850711,
-36977.81313,44951,-0.822624928,-27083.19901,43152.96,-0.6276093,9894.61412,0.267582458,26.75824578,0.195015628,0.23706506,23.70650602,,1126,0.195015628,0.23706506,23.70650602,
-18402,26323,-0.699084451,-13133.92536,25796.54,-0.509135154,5268.074636,0.286277287,28.6277287,0.189949297,0.271711517,27.17115174,,1127,0.189949297,0.271711517,27.17115174,
-34069,39008,-0.873384947,-26263.05574,38227.84,-0.687013855,7805.944257,0.229121614,22.91216137,0.186371091,0.213389402,21.33894017,,1128,0.186371091,0.213389402,21.33894017,
-19706,32728,-0.602114397,-14466.2472,30764.32,-0.470228082,5239.7528,0.265896316,26.58963158,0.131886315,0.219038634,21.90386339,,1129,0.131886315,0.219038634,21.90386339,
-14617,24567,-0.594985143,-9700.65196,24075.66,-0.402923615,4916.34804,0.336344533,33.63445331,0.192061528,0.322800544,32.2800544,,1130,0.192061528,0.322800544,32.2800544,
-22676,33664,-0.673597909,-15938.75635,32990.72,-0.483128478,6737.243648,0.297108998,29.71089984,0.19046943,0.282764284,28.27642841,,1131,0.19046943,0.282764284,28.27642841,
-31598.98494,39571,-0.798538954,-23679.56157,38779.58,-0.610619341,7919.423372,0.250622714,25.06227142,0.187919613,0.2353293,23.53293002,,1132,0.187919613,0.2353293,23.53293002,
-29601,37586,-0.787553876,-21326.81796,36834.28,-0.578993751,8274.18204,0.279523734,27.95237337,0.208560125,0.264820136,26.48201364,,1133,0.208560125,0.264820136,26.48201364,
-27837,34777,-0.800442821,-20181.19122,34081.46,-0.592145736,7655.80878,0.275022768,27.50227675,0.208297085,0.260227314,26.02273138,,1134,0.208297085,0.260227314,26.02273138,
-25385,28333,-0.895951717,-25385,28333,-0.895951717,0,0,0,0,0,0,,1135,0,0,0,
-20521.84691,25480,-0.805410004,-15422.48355,24970.4,-0.617630617,5099.36336,0.248484621,24.84846214,0.187779388,0.233147573,23.31475729,,1136,0.187779388,0.233147573,23.31475729,
-10768,23742,-0.453542246,-5067.5458,20418.12,-0.248188658,5700.4542,0.529388392,52.93883915,0.205353588,0.452777199,45.27771995,,1137,0.205353588,0.452777199,45.27771995,
-21223,29207,-0.726640874,-14209.81516,28038.72,-0.506792577,7013.18484,0.330452096,33.04520963,0.219848297,0.302554267,30.2554267,,1138,0.219848297,0.302554267,30.2554267,
-16127,18114,-0.890305841,-16127,18114,-0.890305841,0,0,0,0,0,0,,1139,0,0,0,
-26886,38872,-0.691654661,-18330.2728,34207.36,-0.53585757,8555.7272,0.318222391,31.82223908,0.155797092,0.225252717,22.52527169,,1140,0.155797092,0.225252717,22.52527169,
-10988.42562,16974,-0.64736807,-6574.36449,15955.56,-0.412042228,4414.061128,0.401700961,40.17009608,0.235325842,0.36351166,36.35116604,,1141,0.235325842,0.36351166,36.35116604,
-9660,17653,-0.547215771,-5067.74858,16593.82,-0.305399756,4592.25142,0.475388346,47.53883458,0.241816015,0.441902495,44.19024955,,1142,0.241816015,0.441902495,44.19024955,
-33010,40978,-0.8055542,-24809.002,40158.44,-0.617778031,8200.998003,0.248439806,24.84398062,0.187776169,0.233101843,23.31018431,,1143,0.187776169,0.233101843,23.31018431,
-8780,17761,-0.494341535,-4159.65346,16695.34,-0.249150569,4620.34654,0.526235369,52.6235369,0.245190966,0.495995073,49.59950734,,1144,0.245190966,0.495995073,49.59950734,
-27225,35151,-0.774515661,-18783.83886,33744.96,-0.556641314,8441.16114,0.310051833,31.00518325,0.217874347,0.281303992,28.13039922,,1145,0.217874347,0.281303992,28.13039922,
-18390,26333,-0.69836327,-12593.05338,25806.34,-0.487982929,5796.94662,0.315222763,31.52227635,0.210380341,0.301247718,30.12477178,,1146,0.210380341,0.301247718,30.12477178,
-21632.625,34642,-0.624462358,-14700.7608,31177.8,-0.471513731,6931.8642,0.320435648,32.04356475,0.152948627,0.244928497,24.49284973,,1147,0.152948627,0.244928497,24.49284973,
-30256,37241,-0.812437904,-22802.88419,36496.18,-0.624801943,7453.115812,0.246335134,24.63351339,0.187635961,0.230954218,23.09542183,,1148,0.187635961,0.230954218,23.09542183,
-20325.65596,30270,-0.671478558,-13662.0622,29664.6,-0.460551034,6663.593755,0.327841511,32.78415107,0.210927524,0.314123991,31.41239905,,1149,0.210927524,0.314123991,31.41239905,
-33952,41963,-0.809093725,-24715.9437,40284.48,-0.613535131,9236.0563,0.272032761,27.2032761,0.195558595,0.241700793,24.17007927,,1150,0.195558595,0.241700793,24.17007927,
-8454,22406,-0.377309649,-3969.842408,21957.88,-0.18079352,4484.157592,0.530418452,53.04184519,0.19651613,0.520835155,52.0835155,,1151,0.19651613,0.520835155,52.0835155,
-22273,29218,-0.762304059,-15840.94948,28633.64,-0.553228632,6432.05052,0.288782406,28.87824056,0.209075427,0.274267761,27.42677608,,1152,0.209075427,0.274267761,27.42677608,
-5400.842537,8369,-0.645339053,-3726.038257,8369,-0.445219053,1674.80428,0.310100557,31.01005572,0.20012,0.310100557,31.01005572,,1153,0.20012,0.310100557,31.01005572,
-8065.764999,16036,-0.502978611,-3894.314513,15073.84,-0.258349201,4171.450486,0.51717977,51.71797699,0.24462941,0.486361457,48.63614573,,1154,0.24462941,0.486361457,48.63614573,
-13446,16399,-0.819928044,-13446,16399,-0.819928044,0,0,0,0,0,0,,1155,0,0,0,
-17590,20595,-0.854090799,-14292.86357,20595,-0.693996774,3297.136434,0.1874438,18.74437995,0.160094024,0.1874438,18.74437995,,1156,0.160094024,0.1874438,18.74437995,
-32793,39781,-0.824338252,-24036.60903,38985.38,-0.616554437,8756.390974,0.267020125,26.70201255,0.207783815,0.252061353,25.20613525,,1157,0.207783815,0.252061353,25.20613525,
-23089.875,29030,-0.79537978,-17863.85622,28449.4,-0.627916801,5226.018775,0.226333784,22.63337838,0.167462979,0.210544677,21.05446773,,1158,0.167462979,0.210544677,21.05446773,
-11799,21734,-0.54288212,-7449.59192,21299.32,-0.349757265,4349.40808,0.368625145,36.86251445,0.193124855,0.355739943,35.57399434,,1159,0.193124855,0.355739943,35.57399434,
-24366,35355,-0.689181162,-16585.7787,31819.5,-0.521245736,7780.2213,0.319306464,31.93064639,0.167935426,0.243673849,24.36738488,,1160,0.167935426,0.243673849,24.36738488,
-11898.625,22899,-0.519613302,-6401.49106,20609.1,-0.31061478,5497.13394,0.461997411,46.19974106,0.208998522,0.402219345,40.22193451,,1161,0.208998522,0.402219345,40.22193451,
-15767,18735,-0.841579931,-15769.96,18735,-0.841737924,-2.96,-0.000187734,-0.018773387,-0.000157993,-0.000187734,-0.018773387,,1162,-0.000157993,-0.000187734,-0.018773387,
-20033,22014,-0.910011811,-20033,22014,-0.910011811,0,0,0,0,0,0,,1163,0,0,0,
-10175,15158,-0.6712627,-8659.018104,15158,-0.5712507,1515.981896,0.14899085,14.89908497,0.100012,0.14899085,14.89908497,,1164,0.100012,0.14899085,14.89908497,
-21233,22190,-0.956872465,-21234.95738,22190,-0.956960675,-1.957377013,-9.21856E-05,-0.009218561,-8.82099E-05,-9.21856E-05,-0.009218561,,1165,-8.82099E-05,-9.21856E-05,-0.009218561,
-25560.98207,41526,-0.615541638,-18914.33051,39864.96,-0.47446004,6646.65156,0.26003115,26.00311499,0.141081598,0.229199115,22.91991145,,1166,0.141081598,0.229199115,22.91991145,
-25357,47350,-0.535522703,-14937.48492,41668,-0.358488166,10419.51508,0.410912769,41.0912769,0.177034537,0.330582692,33.05826921,,1167,0.177034537,0.330582692,33.05826921,
-24956,30957,-0.806150467,-18760.26602,30957,-0.606010467,6195.73398,0.248266308,24.82663079,0.20014,0.248266308,24.82663079,,1168,0.20014,0.248266308,24.82663079,
-9721.908657,21659,-0.448862305,-4088.402757,18193.56,-0.224717029,5633.5059,0.57946501,57.94650103,0.224145275,0.499363107,49.93631075,,1169,0.224145275,0.499363107,49.93631075,
-45639,50636,-0.90131527,-35505.11605,49623.28,-0.715493132,10133.88395,0.222044391,22.20443908,0.185822137,0.206167746,20.61677457,,1170,0.185822137,0.206167746,20.61677457,
-19989,38941,-0.513315015,-14535.64896,38162.18,-0.380891473,5453.351044,0.272817602,27.28176019,0.132423542,0.257977145,25.79771448,,1171,0.132423542,0.257977145,25.79771448,
-38567,41558,-0.928028298,-30253.07275,40726.84,-0.742828875,8313.927248,0.215571013,21.55710127,0.185199422,0.199562258,19.95622579,,1172,0.185199422,0.199562258,19.95622579,
-19458.8978,21478,-0.905992076,-19458.98669,21478,-0.905996214,-0.088893934,-4.56829E-06,-0.000456829,-4.13884E-06,-4.56829E-06,-0.000456829,,1173,-4.13884E-06,-4.56829E-06,-0.000456829,
-38590,45590,-0.846457556,-29466.64962,44678.2,-0.659530814,9123.350381,0.236417476,23.64174755,0.186926742,0.220834159,22.08341587,,1174,0.186926742,0.220834159,22.08341587,
-29840,32795,-0.909894801,-29846.96176,32795,-0.910107082,-6.961758015,-0.000233303,-0.023330288,-0.000212281,-0.000233303,-0.023330288,,1175,-0.000212281,-0.000233303,-0.023330288,
-19539.36555,21508,-0.908469665,-19539.36555,21508,-0.908469665,0,0,0,0,0,0,,1176,0,0,0,
-16948,22890,-0.74041066,-12368.71816,22432.2,-0.551382306,4579.28184,0.270196002,27.01960019,0.189028354,0.255302043,25.53020427,,1177,0.189028354,0.255302043,25.53020427,
-33892,45864,-0.738967382,-24713.52073,41277.6,-0.598715059,9178.479274,0.27081551,27.08155103,0.140252323,0.189795011,18.97950114,,1178,0.140252323,0.189795011,18.97950114,
-10425,19379,-0.537953455,-6158.90694,18991.42,-0.324299444,4266.09306,0.40921756,40.92175597,0.213654011,0.397160775,39.71607752,,1179,0.213654011,0.397160775,39.71607752,
-22216,25151,-0.883304839,-19195.96852,25151,-0.763228839,3020.031476,0.135939479,13.59394795,0.120076,0.135939479,13.59394795,,1180,0.120076,0.135939479,13.59394795,
-8774,14736,-0.595412595,-5235.709568,14736,-0.355300595,3538.290432,0.403269938,40.32699375,0.240112,0.403269938,40.32699375,,1181,0.240112,0.403269938,40.32699375,
-12295.56966,19252,-0.638664537,-7672.684428,18481.92,-0.415145419,4622.885229,0.375979752,37.59797519,0.223519117,0.349978908,34.99789082,,1182,0.223519117,0.349978908,34.99789082,
-22910.625,25897,-0.884682589,-17210.28095,25897,-0.664566589,5700.344052,0.248807881,24.88078807,0.220116,0.248807881,24.88078807,,1183,0.220116,0.248807881,24.88078807,
-23812.98423,40760,-0.584224343,-17286.65607,39944.8,-0.432763616,6526.32816,0.274065951,27.40659506,0.151460728,0.25925097,25.925097,,1184,0.151460728,0.25925097,25.925097,
